compound_id,canonical_smiles,p_repellent,p_insecticidal,repel_lower_90,repel_upper_90,insect_lower_90,insect_upper_90,Category
LIC_01274,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1N1CCCC1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01273,CCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01304,CC(C(=O)Nc1cc(Cl)ccc1O)N1C(=O)c2ccccc2S1(=O)=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01303,O=C(Nc1nc(-c2ccc(Br)cc2)cs1)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01302,COc1ccc(C)c2sc(N(CCN(C)C)C(=O)c3cccc(N4C(=O)CCC4=O)c3)nc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01301,CC(C)Cn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01300,CCc1ccc(NC2CC(=O)N(c3ccccc3)C2=O)cc1,1.0,0.35543093616281085,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01299,COCOc1cccc(C=O)c1OC,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01297,Cc1ccc2nc(N(CCCN3CCOCC3)C(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01296,O=C(Nc1cc2c3c(c1)CCN3C(=O)CC2)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01295,COc1ccc(-c2csc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)n2)cc1OC,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01294,CCOc1ccc(NC2CC(=O)N(C3CCCCC3)C2=O)cc1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_01293,Clc1ccc(SCc2ccccc2)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01292,O=C(Nc1c2c(nn1-c1ccc(Cl)cc1)CSC2)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_01291,CC(C)n1c(Br)nc2c1c(=O)[nH]c(=O)n2C,1.0,0.5714285714285714,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01290,Cc1nn(CC(O)COc2ccc3c(C)cc(=O)oc3c2)c(C)c1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01289,O=C(c1cccc(N2C(=O)CCC2=O)c1)N(CCN1CCOCC1)c1nc2c(Cl)cccc2s1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01320,CCCCNc1cnn(-c2ccccc2)c(=O)c1Cl,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01319,CN(C)C(CNC(=O)c1ccc([N+](=O)[O-])cc1Cl)c1ccc(F)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01318,O=C(CN1C(=O)CCC1=O)N1CCN(Cc2nc3ccccc3n2Cc2ccccc2)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01317,O=C(Nc1nc(-c2ccc(Cl)cc2Cl)cs1)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01316,O=C(Nc1nc(-c2cc(Cl)ccc2Cl)cs1)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01315,O=C(c1ccc(N2C(=O)CCC2=O)cc1)N(CCCN1CCOCC1)c1nc2ccc(F)cc2s1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01314,COc1cc(OC)c2c(=O)c(-c3ccc(O)cc3)coc2c1,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01313,COc1ccc(C)c2sc(N(Cc3cccnc3)C(=O)CN3C(=O)CCC3=O)nc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01312,COc1ccc(-c2coc3c(CN(C)C)c(O)ccc3c2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01311,CN(C)c1ccc(C(CN)N2CCc3ccccc32)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01310,CCc1ccc2nc(N(CCN3CCOCC3)C(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01309,COc1ccc(Cl)c2sc(N(Cc3cccnc3)C(=O)CN3C(=O)CCC3=O)nc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01308,O=C(O)c1cccnc1SC1CC(=O)N(c2ccc(Cl)cc2)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01307,Fc1ccc(CSc2ccc(Cl)cc2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01306,CCOc1cccc2sc(-n3nc(C)cc3NC(=O)CN3C(=O)CCC3=O)nc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01305,O=C(O)c1cccnc1SC1CC(=O)N(c2ccc(O)cc2)C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01336,CC(C)(C)c1ccc(C=O)cc1O,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01335,O=C(Nc1ccc2c(c1)OCO2)c1cccc(N2C(=O)CCC2=O)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01334,CN(C)c1ccc(NC2CC(=O)N(c3ccccc3)C2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01333,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1N1CCCCC1=O,1.0,0.8,0.4339622641509434,1.0,0.15483870967741942,1.0,Toxic Repellent
LIC_01332,O=C(Nc1ccc(N2CCCC2=O)cc1)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01331,O=C(Nc1cccc(N2CCCC2=O)c1)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01330,O=C(Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1)c1cccc(N2C(=O)CCC2=O)c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01329,O=C(Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01328,Cc1ccc(CN2C(=O)CC(Sc3ncccc3C(=O)O)C2=O)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01327,CCN1CCc2c(sc(NC(=O)CN3C(=O)CCC3=O)c2-c2nc3ccccc3s2)C1,1.0,0.75,0.4339622641509434,1.0,0.10483870967741937,1.0,Toxic Repellent
LIC_01326,CCOCCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01325,Cc1c(Cl)cccc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01323,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCn2cccc2C1c1ccncc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01322,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCn2cccc2C1c1cccnc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01321,O=C(Nc1ccc(Cl)c(Cl)c1)N1CC(c2nc(-c3ccsc3)no2)C1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01352,Cc1ccccc1-c1cc(=O)c2cc(N)ccc2o1,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01351,COc1ccc(OCc2noc(CNS(=O)(=O)CCN3C(=O)CCCC3=O)n2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01350,COc1ccc(-n2nc3c(c2NC(=O)c2ccc(N4C(=O)CCC4=O)cc2)CSC3)cc1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_01349,O=S(=O)(O)c1ccc2ccc3ccccc3c2c1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01348,CCC(O)C12CC3CC(CC(C3)C1)C2,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_01347,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(Cc2cnc3ccccn23)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01346,Cc1ccc(N2C(=O)CC(Sc3ncccc3C(=O)O)C2=O)cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01345,COc1ccc(OC)c2sc(N(Cc3ccccn3)C(=O)CN3C(=O)CCC3=O)nc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01344,CC1C(=O)N2CCCc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4Cl)cc1c32,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01343,Cc1ccccc1N1C(=O)CC(Nc2ccc3c(c2)OCO3)C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01342,Cc1c(O)ccc2c(=O)c(-c3ccc4c(c3)OCCO4)coc12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01341,O=C(NCC(c1ccc(F)cc1)N1CCOCC1)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01340,CCCCCNC(=O)C(=O)c1c[nH]c2ccccc12,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01339,Cc1ccccc1N1C(=O)CC(Nc2ccc(N(C)C)cc2)C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01338,O=C(c1ccc(N2C(=O)CCC2=O)cc1)N1CCN(Cc2nc(-c3ccc(F)cc3)cs2)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01337,O=C(c1cccc(N2C(=O)CCC2=O)c1)N1CCC(Oc2nc3c(Cl)cccc3s2)CC1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_01368,CCOc1ccc(N2C(=O)CC(Sc3ncccc3C(=O)O)C2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01367,COc1cc2c(cc1C=O)OCO2,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01366,O=C1CC(Nc2ccc3c(c2)OCO3)C(=O)N1c1ccccc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01365,O=C1CC(Nc2ccc(N3CCCCC3)cc2)C(=O)N1c1ccccc1F,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01364,O=C(Nc1cc2c3c(c1)CCC(=O)N3CCC2)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01363,O=C(O)c1cccnc1SC1CC(=O)N(c2ccc3c(c2)OCO3)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01362,Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01361,CC(=O)c1cccc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01360,Cc1cc(C)cc(N2C(=O)CC(Nc3ccc(N4CCOCC4)cc3)C2=O)c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01359,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccccc1F,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01358,COc1ccc(-c2c(C)oc3cc(O)ccc3c2=O)cc1OC,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01357,O=C1CC(Nc2ccc(F)cc2)C(=O)N1c1ccc(N2CCOCC2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01356,COc1ccc(NC2CC(=O)N(c3ccccc3)C2=O)cc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01355,Cc1ccc(C(=O)CC2OC(=O)c3ccccc32)cc1,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01354,O=c1c(-c2ccccc2)coc2c(CN3CCCC3)c(O)ccc12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01353,CC(=O)Nc1ccc2nc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01384,O=C(O)c1cccnc1SC1CC(=O)N(CCc2ccccc2)C1=O,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01382,Cc1cccc(N2C(=O)CC(Nc3ccc(N4CCOCC4)cc3)C2=O)c1C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01381,CC(C)N1CCc2c(sc(NC(=O)CN3C(=O)CCC3=O)c2-c2nc3ccccc3s2)C1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01380,COc1c2c(cc3c1C(CC(=O)c1ccccc1)N(C)CC3)OCO2,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01379,Cn1c(S)nc2c1c(=O)[nH]c(=O)n2C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01378,O=C(O)/C=C/c1cc(Cl)ccc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01377,COc1ccc(-c2coc3c(CN4CCCC4)c(O)ccc3c2=O)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01376,CC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01375,Nc1ccc2cc(C(=O)O)ccc2c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01374,COc1ccccc1Cc1noc(C2CN(C(=O)Nc3ccc(Cl)c(Cl)c3)C2)n1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01373,C=CCn1c(=O)c2c(nc(Br)n2C)n(C)c1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01372,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01370,CCCCCCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01369,COc1ccc2nc(N(CCN3CCOCC3)C(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01400,COc1ccc(-c2c(C)oc3c(C)c(O)ccc3c2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01399,O=C(Nc1ccc(N2CCCCC2=O)cc1)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01398,COCCn1c(=N)sc2c(OC)ccc(OC)c21,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01397,O=C1CCc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3Cl)ccc2N1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01396,O=C1CC(Nc2ccc3c(c2)OCO3)C(=O)N1c1ccc(O)cc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01395,COc1ccc2c(=O)c(-c3ccccc3OC)coc2c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01394,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccc(F)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01393,COc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1N1CCCC1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01392,COc1cc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)ccc1N1CCCC1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01391,Nc1ccc2oc(-c3ccccc3)cc(=O)c2c1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01390,CCOc1ccccc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01389,CCCCN1C(=O)CC(N2CCN(c3ccc(F)cc3)CC2)C1=O,1.0,0.5714285714285714,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01388,Cc1ccc(N2C(=O)CC(Nc3ccccc3)C2=O)cc1,1.0,0.3,0.4339622641509434,1.0,0.0,0.9451612903225806,Toxic Repellent
LIC_01387,COc1ccc(-c2c(C)oc3cc(O)ccc3c2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01386,O=C(Nc1nc(-c2ccc3c(c2)CCCC3)cs1)c1cccc(N2C(=O)CCC2=O)c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01385,COc1ccc(NC2CC(=O)N(c3cccc(C)c3)C2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01416,Cc1ccc(C(CNC(=O)c2ccc([N+](=O)[O-])cc2Cl)N2CCOCC2)cc1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01415,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1Cc1ccccc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01414,Cc1cccc(N2C(=O)CC(Nc3ccc4c(c3)OCO4)C2=O)c1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01413,Cn1c(=O)c2c(nc(Br)n2C/C=N/O)n(C)c1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01412,O=c1c2ccc(O)cc2oc2cc(O)ccc12,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01411,COc1cc(O)c(CN(C)C)c2oc(-c3ccccc3)cc(=O)c12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01410,CN(C)c1ccc(NC2CC(=O)N(c3ccc(F)cc3)C2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01409,O=C(O)c1cccnc1SC1CC(=O)N(c2ccc(N3CCCCC3)cc2)C1=O,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01408,Nc1ccc2oc(-c3ccccc3F)cc(=O)c2c1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01407,COc1ccccc1N1C(=O)CC(Nc2ccc(C)cc2)C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01406,COc1ccccc1N1C(=O)CC(Nc2ccc(F)cc2)C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01405,COc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1N1CCCCC1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01404,COCCn1c(=N)sc2cccc(F)c21,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01403,COCCn1c(=N)sc2cc(F)ccc21,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01402,c1ccc2nc(-c3nc4ccccc4[nH]3)ccc2c1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01401,Cc1ccc(N2C(=O)CC(Nc3ccc(N(C)C)cc3)C2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01432,O=C1CC(Nc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccccc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01431,CCCCN1C(=O)CC(Nc2ccc(CC)cc2)C1=O,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01430,Cc1c(Cl)cccc1N1C(=O)CC(Nc2ccc(N3CCOCC3)cc2)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01429,O=C1CC(Nc2ccccc2)C(=O)N1Cc1ccccc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01428,CCOCCn1c(=N)sc2cc(OC)ccc21,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01427,O=C(Nc1ccccc1Oc1ccccc1)c1cccc(N2C(=O)CCC2=O)c1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01426,Cn1c(=O)[nH]c(=O)c2[nH]c(Br)nc21,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01425,N#CCOc1ccc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2c1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01424,O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(O)ccc12,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01423,COc1ccc(-c2coc3cc(O)cc(C)c3c2=O)cc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01422,O=C(Cc1ccc(NS(=O)(=O)CCN2C(=O)CCCC2=O)cc1)NCc1cccs1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01421,COc1ccc(-c2coc3c(C)c(O)ccc3c2=O)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01420,O=C(O)c1cccnc1SC1CC(=O)N(c2ccc(F)c(Cl)c2)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_01419,O=C(CN1C(=O)CCC1=O)Nc1ccccc1Oc1ccccc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01418,COC1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)CC1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_01417,COc1ccc(-c2coc3c(CN(C)C)c(O)ccc3c2=O)cc1OC,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01448,O=C1CC(N2CCN(c3ccccc3)CC2)C(=O)N1c1cccc(Cl)c1,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01447,Cc1ccc(N2C(=O)CC(Nc3ccc(N4CCCCC4)cc3)C2=O)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01446,Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01445,CCOCCn1c(=N)sc2cc(C(=O)OC)ccc21,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_01444,Fc1ccccc1-c1ncc(CBr)o1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
